time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
4216.166296	0.001884	0.000671	2.807328	111
4217.224470	0.001854	0.000684	2.711269	112
4218.248501	0.001818	0.000663	2.741629	113
4219.306531	0.001935	0.000683	2.832628	114
4220.327430	0.001832	0.000668	2.743455	115
4221.388700	0.002003	0.000692	2.894952	116
4222.409918	0.001854	0.000670	2.766032	117
4223.470382	0.001911	0.000682	2.804656	118
4224.495832	0.001916	0.000675	2.837053	119
4225.550536	0.001950	0.000690	2.825305	120
4226.577899	0.001918	0.000684	2.804360	121
4227.633070	0.002022	0.000700	2.889996	122
4228.662081	0.002049	0.000705	2.905526	123
4229.718862	0.001955	0.000702	2.784485	124
4230.747048	0.002076	0.000712	2.917008	125
4231.819411	0.001877	0.000682	2.750873	126
4232.866412	0.001520	0.000659	2.307988	127
4233.961560	0.001053	0.000516	2.038484	128
4235.017836	0.000617	0.000418	1.477921	129
4236.091616	0.000413	0.000337	1.226968	130
4237.115489	0.000495	0.000366	1.352955	131
4238.170358	0.000439	0.000379	1.157895	132
4239.201773	0.000343	0.000355	0.967598	133
4240.262812	0.000423	0.000342	1.236276	134
4241.283991	0.000523	0.000377	1.385332	135
4242.342451	0.000384	0.000351	1.095331	136
4243.367966	0.000409	0.000350	1.167466	137
4244.427823	0.000456	0.000356	1.281344	138
4245.454605	0.000414	0.000377	1.097809	139
4246.512294	0.000349	0.000330	1.057245	140
4247.538301	0.000431	0.000337	1.277841	141
4248.596745	0.000418	0.000354	1.179305	142
4249.620234	0.000468	0.000367	1.273153	143
4250.680022	0.000335	0.000321	1.043670	144
4251.705061	0.000409	0.000338	1.209203	145
4252.731039	0.000047	0.000133	0.350667	146
4253.529259	0.000124	0.000092	1.351475	147
4259.347080	0.001027	-0.000521	-1.971142	148
4261.600761	0.000356	-0.000255	-1.394916	149
4263.179126	0.000000	-0.000008	-0.009236	150
4264.089461	0.000004	0.000025	0.141985	151
4264.978834	0.000122	0.000197	0.616206	152
4266.034412	0.025927	0.000172	150.604919	153
4267.061892	0.000101	0.000175	0.573066	154
4268.111672	0.000122	0.000181	0.671966	155
4269.145176	0.000116	0.000190	0.612621	156
4270.192117	0.000107	0.000173	0.619812	157
4271.227695	0.000122	0.000197	0.617994	158
4272.270530	0.000090	0.000184	0.491763	159
4273.315910	0.027746	0.000184	150.600830	160
4274.349959	0.000068	0.000162	0.418403	161
